x,y_target,y_nn
0.0157236869549038,0.0157230390570409,0.016213432
0.0471710608647116,0.0471535693523056,0.04692842
0.0786184347745193,0.0785374715656696,0.07784797
0.110065808684327,0.1098437115425,0.108894125
0.1415131825941348,0.1410413319249193,0.13999166
0.1729605565039425,0.172099482764169,0.17106785
0.2044079304137503,0.2029874520267613,0.20205583
0.235855304323558,0.2336746959642524,0.23289372
0.2673026782333658,0.2641308693166063,0.26352274
0.2987500521431735,0.2943258553192818,0.2938919
0.3301974260529812,0.3242297954843709,0.32395446
0.361644799962789,0.3538131191263386,0.3536681
0.3930921738725967,0.3830465726031677,0.38299608
0.4245395477824045,0.4119012482439926,0.41190553
0.4559869216922122,0.4403486129346193,0.4403671
0.4874342956020199,0.4683605363326605,0.46835566
0.5188816695118277,0.4959093186843894,0.49584723
0.5503290434216355,0.5229677182158025,0.52282023
0.5817764173314431,0.549508978070806,0.54925525
0.6132237912412509,0.57550685276989,0.57513285
0.6446711651510586,0.6009356341631229,0.6004342
0.6761185390608664,0.6257701768518059,0.6251427
0.7075659129706741,0.6499859230536466,0.64923847
0.7390132868804818,0.6735589268868658,0.672704
0.7704606607902896,0.6964658780492218,0.69551945
0.8019080347000973,0.7186841248685383,0.71766603
0.8333554086099051,0.7401916967019435,0.73912394
0.8648027825197128,0.7609673256616675,0.7598723
0.8962501564295206,0.7809904676459174,0.77989113
0.9276975303393282,0.800241322654032,0.7991593
0.959144904249136,0.8187008543658281,0.81765604
0.9905922781589436,0.8363508089657761,0.83536077
1.0220396520687514,0.8531737331933927,0.85225284
1.0534870259785591,0.8691529916019988,0.8683127
1.084934399888367,0.8842727830087777,0.8835206
1.1163817737981745,0.8985181561198672,0.89785886
1.1478291477079825,0.9118750243150336,0.9113097
1.17927652161779,0.9243301795773085,0.9238565
1.2107238955275978,0.935871305553812,0.9354844
1.2421712694374054,0.9464869897348523,0.9461793
1.2736186433472132,0.9561667347392508,0.95592916
1.305066017257021,0.964900968694739,0.964722
1.3365133911668288,0.97268105470316,0.97254896
1.3679607650766366,0.9794992993811164,0.97940093
1.399408138986444,0.9853489604676164,0.9852716
1.430855512896252,0.9902242534911984,0.9901551
1.4623028868060597,0.9941203574899392,0.99404764
1.4937502607158677,0.9970334197786902,0.99694604
1.5251976346256753,0.9989605597588274,0.9988488
1.5566450085354828,0.9998998717667488,0.99975514
1.5880923824452906,0.9998504269583004,0.9996659
1.6195397563550984,0.9988122742272691,0.9985828
1.6509871302649062,0.9967864401570344,0.9965086
1.6824345041747135,0.9937749280054242,0.99344677
1.7138818780845215,0.9897807157237836,0.9894022
1.745329251994329,0.984807753012208,0.9843799
1.776776625904137,0.9788609574138616,0.9783864
1.8082239998139449,0.9719462094522336,0.9714286
1.8396713737237524,0.9640703468161508,0.96351415
1.87111874763356,0.955241157598287,0.95465183
1.902566121543368,0.9454673725938636,0.9448503
1.934013495453176,0.9347586566671512,0.9341203
1.9654608693629836,0.9231255991943124,0.92247224
1.9969082432727912,0.9105797035920358,0.9099175
2.028355617182599,0.8971333759423141,0.89646786
2.0598029910924067,0.8827999127246198,0.88213664
2.0912503650022147,0.8675934876676012,0.86693734
2.1226977389120223,0.8515291377333114,0.85088456
2.1541451128218303,0.8346227482478172,0.83399343
2.185592486731638,0.8168910371929055,0.8162799
2.217039860641445,0.7983515386744061,0.79776084
2.248487234551253,0.7790225855834911,0.77845335
2.279934608461061,0.758923291468089,0.75837684
2.311381982370869,0.7380735316323389,0.73754996
2.342829356280677,0.7164939234827833,0.7159926
2.374276730190484,0.6942058061407228,0.69372654
2.405724104100292,0.6712312193409027,0.6707721
2.4371714780101,0.6475928816373941,0.64715266
2.4686188519199077,0.6233141679382169,0.6228907
2.5000662258297157,0.5984190863909269,0.5980106
2.531513599739523,0.5729322546420201,0.5725371
2.562960973649331,0.5468788754936273,0.54649466
