10.057048,-13.018748,3.5054963,-0.9283406,0.26089692,-0.052660678,0.026922226,0.0132341385,0.015506744,0.016128562,0.020436287,0.02015867,0.02173528,0.024500957,0.029138565,0.025818694,0.045200992,-0.0140252095,0.2223103,-0.65374184,2.698274,-9.921512,6.983782,-1.0,-1.0
0.24698389,0.48223507,-0.15231413,-0.19477004,0.36911595,0.15871763,-0.37876236,-0.34618402,0.15180117,-0.01143235,-0.33033574,0.4050163,0.41177082,0.12298393,-0.20580286,0.20719415,0.364793,-0.019429088,-0.0071848035,0.4022084,-0.2299648,0.12989634,-0.49573147,6.3015375,0.1
