-0.31728387,0.5460144,0.26565915,-0.90022653,0.40583673,0.45765972,0.6958226,1.5205231,-1.0,-1.0
0.00616389,0.6140873,-0.02096973,0.17821467,-0.112689406,1.2442496,0.95221806,0.5293018,0.0,0.1
