3.9621346,-4.8964972,1.3311908,-0.3338111,0.11510866,-0.00073176995,0.03490947,0.029551592,0.042008374,0.027515054,0.10624404,-0.1533913,0.8540405,-2.8668728,1.7486016,1.1726984,-1.0,-1.0
0.99407744,-0.19922636,-0.6484067,0.4158559,-0.0344242,-0.08238097,0.2186707,-0.1990002,0.22767688,-0.005952947,-0.036568884,0.039763387,0.32007143,0.39877743,-0.7287164,2.3680105,6.15106e-07,0.1
