-1.3869972,1.8877436,-0.48500702,0.15618037,-0.014079515,0.039042283,0.027581697,0.04372417,0.02454333,0.122199126,-0.20450392,1.0554785,-3.5986812,2.3327758,0.1416166,0.90449166,1.5742093,-1.0,-1.0
0.073525876,0.46363068,-0.2166949,0.079745375,0.10261462,-0.14504533,0.2867633,-0.24192588,0.23466168,-0.04074467,0.18371278,-0.08171388,-0.23729065,0.08029619,1.3638605,0.73435295,0.3821712,1.1172306e-07,0.1
