0.33436885,-0.3228556,0.7000937,-1.7690961,1.0574892,-2.148951,3.7368689,-1.0,-1.0
0.30119815,0.33351684,0.015018338,0.31483,-0.16531,1.2032207,1.2981294,0.0,0.1
