4.441069,-5.9874477,1.6376723,-0.38879204,0.13617992,0.116062045,-0.2595724,1.346556,-4.595636,2.7687922,-1.0,-1.0
4.221555,-5.108106,0.20910628,0.89157885,-0.52455,0.018124022,0.4205162,0.49086362,-4.077614,2.6477718,1.2241828e-05,0.1
