7.028698,-9.2013855,2.480298,-0.6400467,0.19087212,-0.021752737,0.035105813,0.026574135,0.029761942,0.047180057,0.0048264265,0.18590713,-0.4557127,1.9672682,-7.041453,4.707422,-1.0,-1.0
4.6091332,-2.1939163,-3.4889538,-0.22498456,1.1866959,0.4229307,-0.59768933,0.050314117,0.13712586,-0.3169605,0.1893748,0.9999117,-0.082383476,-2.6993327,-1.7142407,2.9200482,5.4078795e-05,0.1
