6.1653385,-8.121818,2.1965492,-0.5614345,0.1771939,-0.0113863945,0.040137358,0.043309055,0.012779754,0.17165184,-0.3924218,1.7582898,-6.2216043,4.059301,-1.0,-1.0
4.484107,-2.801944,-3.2605264,0.72341514,1.3235456,-0.6071546,-0.24439421,0.38085598,-0.6124733,1.0018555,0.5019876,-2.039632,-2.6143615,2.962801,5.357761e-05,0.1
