0.33436885,-0.3228556,0.7000937,-1.7690961,1.0574892,-2.148951,3.7368689,-1.0,-1.0
0.42507967,0.12739946,0.07886206,0.26557192,-0.17214443,1.3860632,1.0301617,0.0,0.1
