-0.80321515,1.1639957,-0.2674806,0.11414465,0.07834752,-0.08425285,0.69954693,-2.147815,1.2467288,0.2294476,0.84670717,1.5591867,-1.0,-1.0
-0.018101549,0.5345913,-0.08269146,0.055712145,0.07163271,0.045893576,0.15889008,-0.1045021,-0.07114885,1.4102279,0.7498768,0.45496488,5.174035e-09,0.1
