0.67079854,-0.7168751,0.21865031,-0.025989857,0.0433472,0.041500423,0.01792119,0.15849864,-0.3250861,1.5328285,-5.336403,3.720809,-2.8077233,4.0272784,-1.0,-1.0
0.4736251,-0.16124874,0.20127915,-0.043293417,-0.047434334,0.19519831,-0.07641108,0.06971148,0.12603536,0.10455643,-0.47461817,0.24885584,0.84137195,1.4157088,1.0857269e-07,0.1
