3.5821362,-4.9508486,1.3582971,-0.22609282,-0.112568974,1.1304212,-3.8049047,2.1306856,-1.0,-1.0
3.5817628,-4.949383,1.355723,-0.2230049,-0.11566408,1.1330214,-3.8063931,2.1310654,2.3212365e-10,0.1
