3.9621346,-4.8964972,1.3311908,-0.3338111,0.11510866,-0.00073176995,0.03490947,0.029551592,0.042008374,0.027515054,0.10624404,-0.1533913,0.8540405,-2.8668728,1.7486016,1.1726984,-1.0,-1.0
0.7400868,0.28949827,-0.7358494,-0.039039854,0.397572,-0.012920997,-0.1575007,0.008922163,0.26260564,0.049104862,-0.32856303,0.23150043,0.55146766,0.12056758,-0.67044365,2.415044,2.2277443e-06,0.1
