4.0116215,-5.4679594,1.5121772,-0.3725313,0.24538136,-0.26567402,1.2581819,-4.200988,2.4494243,-1.0,-1.0
3.9682596,-5.2792253,1.1588702,0.050708458,-0.18102393,0.11858049,0.9619186,-4.0529637,2.417534,1.8715034e-06,0.1
