-1.5035086,2.0337548,-0.52596784,0.1640063,-0.018363092,0.034949183,0.0255231,0.031833988,0.042314537,0.022895694,0.12595876,-0.22756743,1.1282154,-3.8860085,2.5519638,0.1315237,0.91119766,1.5759041,-1.0,-1.0
0.12390422,0.3989931,-0.09897229,0.036906667,0.0134897,0.08578301,-0.12038288,0.24381845,-0.11384879,-0.032422237,0.35798028,-0.26789662,0.26595297,-0.32404318,0.084273756,1.092721,1.2199558,0.102894045,6.512029e-08,0.1
