5.302578,-7.0485687,1.9152039,-0.48053503,0.16513062,0.008799891,0.026620192,0.1571883,-0.329233,1.5508604,-5.4042177,3.4124343,-1.0,-1.0
4.491686,-4.1578426,-1.8711625,1.6620305,-0.056086924,-0.42738926,0.21427278,-0.2386505,1.2605321,-1.1324229,-3.4208837,2.8803065,3.5363115e-05,0.1
