4.0116215,-5.4679594,1.5121772,-0.3725313,0.24538136,-0.26567402,1.2581819,-4.200988,2.4494243,-1.0,-1.0
3.9682207,-5.2794075,1.1599416,0.048306722,-0.177095,0.11352833,0.9668588,-4.0559087,2.4182699,1.8399819e-06,0.1
