3.6882918,-4.547499,1.2394708,-0.30621496,0.11021747,0.005334478,0.03719706,0.0396351,0.030515209,0.10347379,-0.13633494,0.80106354,-2.6475205,1.5823705,1.1859255,-1.0,-1.0
0.68784094,0.1181397,-0.43025523,0.019768259,0.26892018,-0.036656767,-0.16735794,0.26187226,0.03251889,-0.0645559,-0.09429265,0.55341375,0.5114119,-0.89805484,2.5062735,1.2965363e-06,0.1
