3.1582048,-4.4785666,1.3285147,-0.5047725,1.1520303,-3.4591997,1.8201356,-1.0,-1.0
3.1582065,-4.4785705,1.3285159,-0.50476855,1.1520153,-3.4591846,1.8201308,1.4616879e-13,0.1
