0.35448933,-0.2371546,-0.011723001,0.7411647,-2.270988,1.4242117,-2.351279,3.830965,-1.0,-1.0
0.3934946,0.104406446,0.050190866,0.15194806,0.023964249,-0.05608774,1.0555984,1.2958956,0.0,0.1
