5.733737,-7.5839643,2.0560036,-0.5233726,0.17447269,-0.009888193,0.056701966,0.011150408,0.16694707,-0.3611211,1.6535854,-5.8117156,3.7354474,-1.0,-1.0
4.505883,-3.420613,-2.8930724,1.6315808,0.47718987,-0.70410746,0.31942847,-0.27651486,0.18046877,1.3321083,-2.0370946,-2.7884643,2.8737931,4.6283883e-05,0.1
