7.8013377,-9.778214,2.6365054,-0.7102385,0.21539256,-0.060499042,0.037026364,-0.0038431063,0.018382179,0.0061674444,0.017309861,0.007217057,0.017929135,0.014648204,0.01570762,0.015383838,0.022614142,0.016174855,0.02525287,0.019853234,0.02965055,0.0100156665,0.07224665,-0.05751723,0.2163016,-0.4534371,1.6707069,-5.9199276,4.097852,1.0864911,-1.0,-1.0
0.06543875,0.21774203,-0.07357788,0.21734947,0.028743684,-0.42128837,0.10723108,-0.091872334,0.1912731,-0.12155253,0.20237958,0.23583013,-0.42122406,-0.025746822,0.33851194,0.45946258,0.09852952,0.44311702,-0.028878033,-0.36080718,-0.36843383,0.047372103,0.15018106,-0.27547514,-0.3581807,-0.34154004,-0.30949694,0.46281892,-0.28341347,0.50529814,12.981018,0.1
