3.1582048,-4.4785666,1.3285147,-0.5047725,1.1520303,-3.4591997,1.8201356,-1.0,-1.0
3.1582088,-4.47858,1.3285302,-0.50477815,1.1520171,-3.4591837,1.8201303,1.380483e-13,0.1
