9.192193,-11.928858,3.218968,-0.85652226,0.24767916,-0.047289643,0.026237488,0.021396708,0.009986401,0.027192764,0.019792557,0.024550395,0.030476809,0.025217773,0.04739221,-0.00859487,0.2127667,-0.60582924,2.5016034,-9.1071615,6.3351827,-1.0,-1.0
0.830174,0.1190115,0.635435,0.56693965,-0.13123341,-0.22808324,-0.27448633,-0.2583545,-0.5156677,-0.7242602,-0.35140404,-0.93017346,-0.48788244,-1.0334784,-0.010346971,-0.14564013,0.09896559,0.39377296,-0.09509235,-0.06959051,0.7436372,0.16903156,0.1
