2.3209229,-2.797084,0.7930941,-0.16708156,0.14265981,-0.060209144,0.5390379,-1.5300386,0.7586987,1.3012,-1.0,-1.0
0.8492006,-0.46801448,0.16371171,-0.0038997754,0.094946995,0.057245392,-0.023378564,0.7511956,-0.6995369,2.4309661,3.9558188e-08,0.1
