8.758257,-11.379193,3.0684888,-0.8151142,0.24094975,-0.048065424,0.03170215,0.017283797,0.01850932,0.023868412,0.024464607,0.028831152,0.027942013,0.046407342,-0.007830586,0.21622461,-0.5917896,2.409096,-8.701311,6.01107,-1.0,-1.0
0.6541386,0.3522554,0.44895115,-0.1266749,-0.14166705,-0.038448058,0.26926392,0.33746666,-0.28733352,-0.19157161,-0.7349756,-1.3177124,-1.0786036,-0.9144117,-0.2150359,-0.21851149,-0.0128340265,0.2626202,0.184284,0.8435633,0.2292865,0.1
