3.5821362,-4.9508486,1.3582971,-0.22609282,-0.112568974,1.1304212,-3.8049047,2.1306856,-1.0,-1.0
3.5816345,-4.948881,1.3548504,-0.22197452,-0.11668852,1.1338757,-3.8068798,2.1311889,4.1346837e-10,0.1
