1.1455226,-1.3375629,0.38204104,-0.0970828,0.04424528,0.0077952873,0.0103425775,0.027093096,0.0071918983,0.029015789,0.017997596,0.02672009,0.02833186,0.026389077,0.04825914,-0.014208974,0.23139453,-0.6639181,2.7004836,-9.835591,7.215539,-2.9814026,4.102351,-1.0,-1.0
0.17020775,-0.046627294,-0.21474889,0.37640715,0.67441326,-0.335919,0.39054862,-0.16954795,0.29069605,0.21063438,0.06410674,-0.34759703,-0.46816105,-0.3561264,-0.22013354,-0.31089652,0.2478395,0.1966715,-0.32529688,-0.2915422,0.6442805,0.6683613,1.1734629,0.09928237,0.1
