0.6184864,-0.6473419,0.204202,-0.019360043,0.05670179,0.016470758,0.15112299,-0.28676736,1.4043491,-4.832334,3.3344703,-2.769268,4.0106688,-1.0,-1.0
0.34251392,0.11221141,0.10827204,-0.08083485,0.10314661,0.048858743,-0.0035091795,0.15133785,-0.008357687,0.22988297,-0.27360913,1.3812406,1.0661557,4.6823747e-08,0.1
