3.1582048,-4.4785666,1.3285147,-0.5047725,1.1520303,-3.4591997,1.8201356,-1.0,-1.0
3.158206,-4.478569,1.3285137,-0.5047651,1.152012,-3.4591842,1.8201311,1.4616879e-13,0.1
