0.46236452,-0.42958492,0.1492273,0.088918544,-0.1635038,1.0190883,-3.3085167,2.182007,-2.5889354,3.932734,-1.0,-1.0
0.40448156,0.06297154,0.032651257,0.062282454,0.060167097,0.15041561,-0.05695929,-0.04975693,1.1098863,1.236642,2.289724e-12,0.1
