0.41440022,-0.373533,0.21713194,-0.1642736,0.9014278,-2.7972987,1.8021454,-2.489652,3.8894653,-1.0,-1.0
0.5705058,-0.18132427,0.11721,0.043176185,0.17158471,-0.08542734,-0.03647597,1.2093961,1.0431972,0.0,0.1
