2.5938385,-3.1477392,0.8778214,-0.18893771,0.09633441,0.0758971,-0.059443712,0.5866381,-1.7560256,0.9216166,1.2680209,-1.0,-1.0
0.85551715,-0.40657797,-0.008641768,0.17607076,-0.085481524,0.15899622,0.006525624,0.0019657144,0.78865397,-0.76233745,2.4394763,1.9023541e-07,0.1
