8.325314,-10.831219,2.9147294,-0.7628406,0.22041786,-0.037446976,0.030877113,0.017942922,0.02253747,0.02495073,0.028836725,0.03005565,0.042577744,0.0014112873,0.19942337,-0.5449026,2.2857096,-8.279454,5.6834936,-1.0,-1.0
0.70189697,0.24595067,0.44304228,0.23241132,-0.19985169,0.4613107,-0.33185482,-0.44699377,-0.415788,-0.21834043,-0.7268679,-0.96615475,-0.6466857,-0.34139475,-0.831912,-0.39289382,0.49860588,0.2528327,0.8500866,0.19225468,0.1
