2.0479116,-2.4420333,0.6981252,-0.094085954,0.01948464,0.47022063,-1.2960868,0.596464,1.3437986,-1.0,-1.0
0.714299,-0.25966427,0.11976518,0.0263489,0.12846912,-0.09856772,0.88082856,-0.7357614,2.5112765,8.1119467e-10,0.1
