-2.199576,2.9062192,-0.7599329,0.21268815,-0.039881658,0.029105695,0.007541177,0.023764756,0.012053525,0.025078867,0.020234121,0.025978452,0.027979575,0.027951479,0.042563323,0.007437825,0.14998785,-0.35854214,1.5616685,-5.5929475,3.870627,0.09217405,0.9374386,1.582457,-1.0,-1.0
0.4164404,0.042853326,0.21555942,-0.55423635,-0.34000292,0.32015747,0.16151376,0.32801512,0.16466744,-0.42820424,-0.33668983,-0.2073088,0.1801797,-0.062463883,0.22745131,0.15681726,0.22860113,0.40253237,-0.017517902,-0.06126232,-0.34620625,1.0362034,0.74471736,0.59980434,0.01887718,0.1
