1.5024664,-1.7131231,0.480261,0.24918407,-0.79502517,0.27623665,1.4796861,-1.0,-1.0
0.526003,0.07308813,0.1230259,-0.10807024,0.9911973,-0.70022947,2.6609697,0.0,0.1
