4.8715444,-6.515956,1.7767193,-0.44075027,0.16975005,-0.014503914,0.1623671,-0.30106384,1.4499288,-4.999024,3.0902696,-1.0,-1.0
4.401192,-4.7258425,-0.8861851,1.6100874,-0.7366902,0.23651843,-0.3464878,0.9994574,-0.31877476,-3.8277068,2.796298,2.3717097e-05,0.1
