Train_size;Center_size;Kernel;Points_distribution;Best_epoch;Linf_Loss;Poly_degree;Trained_shapes;Trained_centers;Starting_shape;Trained_coefficients
15;5;gaussian_kernel;Equi;49966;2.3096799850463867e-06;2;0.5798853635787964, 0.5139471888542175, 1.1298080682754517, 0.2314327508211136, 1.1850686073303223;-0.5472790598869324, 1.4334170818328857, -1.9067364931106567, 0.044693078845739365, 2.9393560886383057;1;
15;5;gaussian_kernel;Equi;42934;6.556510925292969e-07;2;0.6147270202636719, 0.2344154417514801, 0.4952167868614197, 1.0094103813171387, 0.7567656636238098;1.1658093929290771, -0.42782652378082275, 1.2193995714187622, -1.0262320041656494, -0.239728644490242;1;
15;5;gaussian_kernel;Equi;49233;1.8043210729956627e-06;2;0.4271470010280609, 0.6926885843276978, 0.02591009810566902, 0.376792848110199, 0.6242035627365112;1.2372227907180786, -0.21833235025405884, 0.5034652948379517, 1.2954294681549072, -0.437579482793808;1;
15;5;gaussian_kernel;Equi;35529;7.003545761108398e-07;2;1.068685531616211, 1.1287885904312134, 0.5999356508255005, 0.9793144464492798, 0.8568059802055359;-0.6994724273681641, -2.106727123260498, 1.5272605419158936, 1.4936628341674805, 0.3361513614654541;1;
15;5;gaussian_kernel;Equi;49432;4.1350722312927246e-07;2;0.8040767312049866, 1.2116814851760864, 0.6165669560432434, 0.7809891104698181, 1.3646612167358398;-0.5652894973754883, 2.825734853744507, 1.2815651893615723, 1.3287543058395386, -1.872333288192749;1;
15;5;gaussian_kernel;Equi;39888;5.960464477539062e-07;2;0.7239616513252258, -6.729571090380988e-21, 1.068036675453186, 0.617425799369812, 0.7234617471694946;1.516384482383728, 0.84772127866745, -0.33896404504776, -0.3020505905151367, 1.462702989578247;1;
15;5;gaussian_kernel;Equi;36596;5.261972546577454e-07;2;0.5267592668533325, 1.437150239944458, 0.9537574052810669, 0.911464512348175, 0.8701708912849426;-0.7660967111587524, 2.929762125015259, -0.2201772928237915, 1.180126667022705, -1.1000995635986328;1;
15;5;gaussian_kernel;Equi;48855;1.2906930351164192e-06;2;0.5319724678993225, 0.7056713700294495, 0.4637477695941925, 0.42412352561950684, 1.7852146625518799;-0.7445536851882935, -0.7477028369903564, 0.9249009490013123, 0.6458503007888794, 2.8197708129882812;1;
15;5;gaussian_kernel;Equi;39610;6.854534149169922e-07;2;0.05500740930438042, 0.5491186380386353, 0.47026747465133667, 1.4729068279266357, 0.5924952626228333;0.9038383960723877, 1.3757481575012207, -0.21145790815353394, 3.0597610473632812, 0.53178471326828;1;
15;5;gaussian_kernel;Equi;44387;7.245689630508423e-07;2;0.6657801866531372, 1.0669997930526733, 0.4625520706176758, 0.9278066754341125, 0.6569560170173645;-0.3787439465522766, -0.3260437250137329, -0.794286847114563, 1.3360567092895508, -0.24685046076774597;1;
15;5;gaussian_kernel;Equi;35874;9.462237358093262e-07;2;0.7061612606048584, 1.304905652999878, 0.4731982946395874, 0.5193300843238831, 1.5160040855407715;1.7264719009399414, 3.4246461391448975, 0.8929446339607239, 1.2271496057510376, 3.072108507156372;1;
15;5;gaussian_kernel;Equi;45334;7.748603820800781e-07;2;0.43077245354652405, 0.4209567606449127, 0.8881310224533081, 0.5031278729438782, 0.9574678540229797;1.2086721658706665, 0.7277414798736572, -0.6997108459472656, 1.9693247079849243, 1.2453309297561646;1;
15;5;gaussian_kernel;Equi;43209;7.562339305877686e-07;2;1.14835524559021, 0.49381208419799805, 0.8970737457275391, 0.8415061831474304, 0.3029468357563019;2.9434399604797363, 1.3976595401763916, -1.292188048362732, -0.24569526314735413, 0.06774944812059402;1;
15;5;gaussian_kernel;Equi;45909;2.744200173765421e-06;2;0.7232409119606018, 0.4294945299625397, 0.2301385998725891, 0.5027613639831543, 0.6555662751197815;-0.8023306131362915, 0.29971563816070557, 0.8210524916648865, -1.1326854228973389, 1.8853005170822144;1;
15;5;gaussian_kernel;Equi;49507;7.366761565208435e-07;2;0.542995810508728, -9.739336247093893e-28, 0.8097206354141235, 0.7802901268005371, 1.0070216655731201;1.2164969444274902, 0.9583337903022766, 1.515823245048523, -0.1766338348388672, -1.0018919706344604;1;
15;5;gaussian_kernel;Equi;46934;9.5367431640625e-07;2;0.5853140950202942, 0.5154665112495422, 0.863816499710083, 0.6572507619857788, 0.6624712347984314;-0.5366919636726379, 1.1425999402999878, 2.432013750076294, 2.461172580718994, -0.9796002507209778;1;
15;5;gaussian_kernel;Equi;34588;1.564621925354004e-06;2;-0.024942168965935707, 0.6334578394889832, 0.5045928359031677, 0.616795003414154, 0.462769091129303;1.0569907426834106, 1.2756420373916626, -0.2535415589809418, -0.39100754261016846, -0.02519717812538147;1;
15;5;gaussian_kernel;Equi;49980;1.296401023864746e-06;2;0.31536731123924255, 0.2332189679145813, 0.5426717400550842, 0.6686793565750122, 1.5853748321533203;-0.30030983686447144, 1.1294076442718506, 0.894591212272644, -0.7054626941680908, 2.774676561355591;1;
15;5;gaussian_kernel;Equi;32436;3.725290298461914e-07;2;0.6849443912506104, 0.929280161857605, 0.5890634655952454, 1.5034892559051514, 0.6788294911384583;1.6620560884475708, -0.3082379698753357, -0.25679856538772583, 3.0327513217926025, 1.8767832517623901;1;
15;5;gaussian_kernel;Equi;42798;1.043081283569336e-06;2;0.6451404094696045, 0.3802451491355896, 0.5408603549003601, 0.6756630539894104, 0.869468629360199;1.176265835762024, -0.21959379315376282, 1.348193645477295, 1.39408278465271, -0.8285488486289978;1;
15;5;gaussian_kernel;Equi;38543;1.0728836059570312e-06;2;0.3500480353832245, 0.6682947874069214, 0.5228601694107056, 0.632692277431488, 0.8391665816307068;0.5460001826286316, 1.2349694967269897, -0.5524185299873352, -0.47224554419517517, -1.0329819917678833;1;
15;5;gaussian_kernel;Equi;46707;4.172325134277344e-07;2;0.18019211292266846, 0.34291359782218933, 1.454426646232605, 0.7987591028213501, 0.6666392087936401;0.5749383568763733, 0.9508472681045532, 3.139331817626953, -0.2603667080402374, -0.72283536195755;1;
15;5;gaussian_kernel;Equi;41719;5.066394805908203e-07;2;0.7492460608482361, 0.3962753117084503, 1.464927077293396, 0.7779989838600159, 0.9826494455337524;-0.8042986392974854, 0.9163464903831482, -2.127363681793213, -0.47604891657829285, 1.125075340270996;1;
15;5;gaussian_kernel;Equi;49989;4.0978193283081055e-07;2;0.003662582952529192, 1.4533801078796387, 0.7699125409126282, 0.8474860787391663, 0.4441847801208496;0.49975571036338806, 2.93068265914917, -0.8677172064781189, 1.220702052116394, 1.02219557762146;1;
15;5;gaussian_kernel;Equi;22565;1.0231451597064734e-06;2;0.33203497529029846, 0.24608011543750763, 0.3270667791366577, 1.3614812665053966e-15, 0.7561320662498474;-0.3015553653240204, -0.1875949501991272, -0.030824799090623856, 0.767796516418457, 0.3153523802757263;1;
15;5;gaussian_kernel;Equi;49901;1.8506543710827827e-06;2;0.2084912359714508, 1.2853474617004395, 0.30337589979171753, 0.5393563508987427, 0.6520791053771973;0.5735698938369751, -1.843083143234253, 0.07092830538749695, 1.5429468154907227, -0.5177974104881287;1;
15;5;gaussian_kernel;Equi;40270;3.8743019104003906e-07;2;0.8337129950523376, 0.443295419216156, 0.21807420253753662, 0.6630749702453613, 1.3826818466186523;-1.134738802909851, -0.21786649525165558, 1.0554105043411255, 0.06445294618606567, -2.0759880542755127;1;
15;5;gaussian_kernel;Equi;49552;8.950009942054749e-07;2;0.45060065388679504, 1.537554383277893, 0.480035662651062, 0.26776063442230225, 0.699941098690033;0.5020968317985535, 2.9952683448791504, -0.5106865763664246, 1.0391453504562378, -0.8105083107948303;1;
15;5;gaussian_kernel;Equi;36333;3.1460076570510864e-06;2;0.238429993391037, 0.21516434848308563, 0.7519726157188416, 0.7776196599006653, 0.2556081712245941;0.2831607758998871, 0.34402570128440857, 0.7664994597434998, 1.8483072519302368, 1.188981533050537;1;
15;5;gaussian_kernel;Equi;31568;1.6093254089355469e-06;2;0.5139138698577881, 0.7160857915878296, 1.2867037057876587, 0.9968737363815308, 1.34800386428833;-0.1256205290555954, 1.6480847597122192, -2.124981641769409, -1.411489725112915, -2.3414549827575684;1;
15;5;gaussian_kernel;Equi;13245;3.725290298461914e-07;2;1.7066766023635864, 2.5496365196886472e-05, 0.1744537055492401, -1.874913765909092e-11, -0.0009735532803460956;-2.0007705688476562, 0.5625233054161072, 0.5632896423339844, 0.6059074997901917, 0.540475070476532;1;
15;5;gaussian_kernel;Equi;37684;3.5390257835388184e-07;2;0.971327543258667, 1.6424890756607056, 0.51786208152771, 7.843030044862864e-12, 0.7096588611602783;-0.357425719499588, 2.860275983810425, -0.2231597602367401, 1.114907145500183, 1.6243088245391846;1;
15;5;gaussian_kernel;Equi;41976;1.8095597624778748e-06;2;0.6420548558235168, 0.3990095555782318, 0.4351745545864105, 0.24405743181705475, 0.9184006452560425;-0.7055115699768066, 1.2099668979644775, 1.2739354372024536, 0.5461114048957825, -0.3825870156288147;1;
15;5;gaussian_kernel;Equi;30247;7.841736078262329e-07;2;1.1926472187042236, 0.8403220176696777, 0.40614980459213257, 1.4640536308288574, 0.7788249254226685;3.0857415199279785, -0.24676549434661865, 0.4281357228755951, 3.281809091567993, -1.248125433921814;1;
15;5;gaussian_kernel;Equi;38293;2.682209014892578e-07;2;1.196628212928772, 1.5083892345428467, 0.24368694424629211, 1.4250013828277588, 1.295988568017492e-05;-2.0961291790008545, -2.2193498611450195, 0.5672207474708557, 2.9648513793945312, 0.6031336188316345;1;
15;5;gaussian_kernel;Equi;46551;3.5925768315792084e-07;2;0.8386979699134827, 1.5831665992736816, 0.752055287361145, 8.540330789933161e-17, 0.8398772478103638;-0.6306291222572327, 2.9156229496002197, -0.46329036355018616, 0.4924657642841339, 1.1158961057662964;1;
15;5;gaussian_kernel;Equi;47030;1.996755599975586e-06;2;2.5669963680573277e-31, 0.5988597869873047, 1.804795742034912, 0.4497443437576294, 0.2175765186548233;0.7496779561042786, 1.7019239664077759, 2.70566725730896, -0.23771843314170837, 0.18437589704990387;1;
15;5;gaussian_kernel;Equi;37072;1.0044313967227936e-06;2;0.34531310200691223, 0.7996158599853516, 0.6469617486000061, 0.7275535464286804, 0.2631669342517853;-0.036387328058481216, -1.4432429075241089, -0.2776377499103546, 1.0763050317764282, 1.1734012365341187;1;
15;5;gaussian_kernel;Equi;48432;8.568167686462402e-07;2;0.8953579664230347, 0.3483145534992218, 0.6319296360015869, 0.24293948709964752, 0.7015436291694641;-0.3259860873222351, 1.2878674268722534, -0.4126025438308716, 1.033356785774231, 1.6487922668457031;1;
15;5;gaussian_kernel;Equi;44886;3.1928066164255142e-06;2;0.5621103644371033, 0.5866159200668335, 9.767886499645329e-11, 0.3758005201816559, 0.48044753074645996;-0.4013459384441376, 1.5590766668319702, 0.1828455924987793, -0.10844442993402481, -0.5350010395050049;1;
15;5;gaussian_kernel;Equi;42115;1.564621925354004e-06;2;0.48501643538475037, 0.3701714873313904, 0.5252578258514404, 0.42376288771629333, 0.3032074272632599;0.5648376941680908, 1.4758096933364868, 0.48049354553222656, -0.3579467535018921, 1.4437233209609985;1;
15;5;gaussian_kernel;Equi;49056;8.940696716308594e-07;2;0.7480488419532776, 0.8452147245407104, 0.6209366321563721, 0.2966860830783844, 0.6596173644065857;-0.3879428803920746, -0.5711440443992615, -0.4397660493850708, 1.3463553190231323, 1.56312894821167;1;
15;5;gaussian_kernel;Equi;44677;1.1827796697616577e-06;2;0.556393027305603, 0.9229348301887512, 0.45433613657951355, 1.1717538833618164, -9.747955047323398e-12;-0.1496584266424179, 1.0603069067001343, -0.226009801030159, 1.7322628498077393, 1.226711630821228;1;
15;5;gaussian_kernel;Equi;36520;7.003545761108398e-07;2;-2.3375913010056544e-29, 0.6373500227928162, 0.5112133622169495, 0.48752519488334656, 0.5614241361618042;1.110310435295105, -0.5411273837089539, -0.2350558638572693, 1.2725803852081299, 0.5172404646873474;1;
15;5;gaussian_kernel;Equi;32833;1.043081283569336e-06;2;0.9875771999359131, 1.0024410486221313, 0.5320667624473572, 0.9760528206825256, 0.8329411149024963;1.5911893844604492, -0.6427034735679626, -0.8413551449775696, -3.5145092010498047, 0.46905386447906494;1;
15;5;gaussian_kernel;Equi;36044;2.682209014892578e-07;2;0.41673576831817627, 1.0241293907165527, 0.36621615290641785, 0.9420987963676453, 0.7943816184997559;-0.05022536963224411, -1.6652436256408691, 1.2424360513687134, 1.0677380561828613, -0.7892653942108154;1;
15;5;gaussian_kernel;Equi;44911;1.7285346984863281e-06;2;0.896274209022522, 1.3058182001113892, 0.9394336342811584, 0.5175084471702576, -6.499251378802234e-17;0.13003113865852356, -0.642249345779419, 1.3425449132919312, 1.266411304473877, 0.23607763648033142;1;
15;5;gaussian_kernel;Equi;49002;1.1938536772504449e-06;2;1.0120161771774292, 0.7745193839073181, 1.20908784866333, 1.1178029775619507, 0.5174505114555359;-2.8963418006896973, 0.45257118344306946, -0.5763742923736572, 1.5585228204727173, -0.8165117502212524;1;
15;5;gaussian_kernel;Equi;45375;7.348135113716125e-07;2;0.6717920303344727, 0.2599097490310669, 0.8116530776023865, 1.3853468894958496, 0.6817573308944702;1.4368419647216797, 0.6859146952629089, -1.6489955186843872, 3.1350314617156982, 1.2076765298843384;1;
15;5;gaussian_kernel;Equi;46966;2.4139881134033203e-06;2;0.7063223719596863, 0.21992036700248718, 0.4518665373325348, 0.49203866720199585, 0.45662012696266174;-0.7549533247947693, 0.8493354916572571, 0.29593929648399353, 1.612353801727295, -0.7944239974021912;1;
15;5;gaussian_kernel;Equi;36476;3.5762786865234375e-07;2;-6.026870368541372e-17, 0.9878960251808167, 0.7808342576026917, 1.1280157566070557, 0.4889647960662842;0.8094340562820435, -1.2128797769546509, -0.30466222763061523, -2.22326397895813, 1.1917654275894165;1;
15;5;gaussian_kernel;Equi;49635;4.842877388000488e-07;2;0.28205636143684387, 1.2900323867797852, 1.3741787672042847, 0.6772114634513855, 0.740692138671875;0.8480090498924255, -2.343226909637451, -1.9594731330871582, -0.5153121948242188, -0.43772992491722107;1;
15;5;gaussian_kernel;Equi;48014;7.301568984985352e-07;2;1.424741268157959, 0.733842670917511, 0.7171406745910645, 0.8443193435668945, 0.3038002848625183;-2.0949392318725586, -0.36174216866493225, -0.4940934181213379, 1.4130090475082397, 1.0581074953079224;1;
15;5;gaussian_kernel;Equi;45074;5.811452865600586e-07;2;1.1730815172195435, 0.5680932998657227, 0.8828308582305908, 0.8057311177253723, 0.52115797996521;-1.0225600004196167, 1.4257640838623047, 1.1740424633026123, -1.6583433151245117, 1.3942880630493164;1;
15;5;gaussian_kernel;Equi;47143;8.540228009223938e-07;2;0.6015335321426392, 0.20803478360176086, 0.4277811050415039, 1.3272812366485596, 0.7126732468605042;1.5970102548599243, 0.886391818523407, -0.28910377621650696, -2.1986734867095947, 1.3158327341079712;1;
15;5;gaussian_kernel;Equi;48010;2.105720341205597e-06;2;0.49095889925956726, 0.6346673369407654, 0.30236324667930603, 0.39650946855545044, 1.2404836416244507;-0.7384071350097656, -0.7940206527709961, 0.5930958390235901, 1.2179126739501953, -2.022185802459717;1;
15;5;gaussian_kernel;Equi;27913;1.8998980522155762e-07;2;-3.9070554068451157e-16, 8.53331155736825e-11, 1.8533111810684204, 0.005635290406644344, -0.0015967588406056166;0.5877076983451843, 0.5937216877937317, 3.0854668617248535, 0.5837501883506775, 0.6018514037132263;1;
15;5;gaussian_kernel;Equi;46794;5.476176738739014e-07;2;0.9084577560424805, 1.4078172445297241, 0.5216695666313171, 0.7612597942352295, 0.28883254528045654;1.1693800687789917, -2.038153648376465, 1.4076577425003052, -0.5698091387748718, 0.15448999404907227;1;
15;5;gaussian_kernel;Equi;30600;1.691281795501709e-06;2;0.22160185873508453, 1.2175788879394531, 0.577412486076355, 0.4962690770626068, 1.0043901205062866;0.870544970035553, -1.724608063697815, -0.6462985277175903, 1.3294330835342407, -1.6454384326934814;1;
15;5;gaussian_kernel;Equi;41360;6.109476089477539e-07;2;0.2887921631336212, 1.1200716495513916, 1.051247477531433, 0.7454509139060974, 0.4932533800601959;1.019528865814209, 1.184103012084961, -0.23367588222026825, -0.7723948955535889, 0.9997256994247437;1;
15;5;gaussian_kernel;Equi;38126;5.513429641723633e-07;2;1.0116314888000488, 0.7508556842803955, 0.9744786024093628, 0.4417325556278229, 0.4419441223144531;-2.8446836471557617, -0.27126291394233704, -1.1172668933868408, 1.3365192413330078, 1.2525804042816162;1;
15;5;gaussian_kernel;Equi;48509;3.066030330955982e-06;2;0.5394529700279236, -1.9297507968039057e-27, 1.6359959840774536, 0.5435110330581665, -1.014128424249236e-13;-0.440615177154541, 0.6808662414550781, -1.8506516218185425, 1.512723684310913, 1.0614436864852905;1;
15;5;gaussian_kernel;Equi;48938;1.7675301933195442e-06;2;0.8847716450691223, 0.7437013387680054, 0.23058249056339264, 0.6156373620033264, 0.39291316270828247;-0.3619998097419739, 1.4961488246917725, 0.7443122863769531, -0.5976152420043945, 1.1001850366592407;1;
15;5;gaussian_kernel;Equi;26442;7.444468792527914e-07;2;0.6131718754768372, 1.4127146005630493, 1.468320369720459, 0.2968519926071167, 0.6880088448524475;1.0571638345718384, -2.371464490890503, 3.1955649852752686, 0.22177989780902863, -0.48573923110961914;1;
15;5;gaussian_kernel;Equi;49863;9.909272193908691e-07;2;1.4495099782943726, 1.8543100357055664, 0.599784791469574, 0.6983942985534668, 0.5623807311058044;3.1198570728302, 2.6991264820098877, -0.575265109539032, 2.179049253463745, 1.232615351676941;1;
15;5;gaussian_kernel;Equi;49581;4.1443854570388794e-07;2;0.7472645044326782, 0.5491431355476379, 1.601020097732544, 0.2868485152721405, 0.6970117688179016;-1.3009352684020996, 0.011100401170551777, 2.8980777263641357, 0.6944165825843811, 1.6656711101531982;1;
15;5;gaussian_kernel;Equi;46277;1.5718396753072739e-06;2;0.6253639459609985, 0.740019679069519, -0.0028893062844872475, 0.9781396389007568, -3.839063807471217e-16;1.4398646354675293, -0.05175234004855156, 0.15419837832450867, -0.9300427436828613, 1.4886068105697632;1;
15;5;gaussian_kernel;Equi;29936;1.043081283569336e-07;2;8.233404236168695e-11, -0.002974338363856077, -0.00038894027238711715, 6.594035040219381e-11, -1.1228731278123405e-09;0.5314145684242249, 0.5707973837852478, 0.5773556232452393, 0.5723204016685486, 0.502373993396759;1;
15;5;gaussian_kernel;Equi;48816;2.652406692504883e-06;2;0.4016678035259247, 0.26210683584213257, 0.7050766348838806, 0.6307947039604187, 0.3467124402523041;-0.25321492552757263, 1.1960262060165405, 1.2135862112045288, 1.5082752704620361, -0.1813286691904068;1;
15;5;gaussian_kernel;Equi;37022;7.748603820800781e-07;2;0.5669044852256775, 0.7682833671569824, 1.5501948595046997, 0.46346694231033325, 0.8305690288543701;-0.3804358243942261, -0.220038503408432, 3.1555886268615723, 1.3632055521011353, 2.0059597492218018;1;
15;5;gaussian_kernel;Equi;43620;1.650303602218628e-06;2;0.938427209854126, 3.8577746722862214e-42, 0.5461496710777283, 0.5094158053398132, 1.3621896505355835;-0.10663054883480072, 0.721328616142273, 1.1284385919570923, 1.1524341106414795, -0.6134448647499084;1;
15;5;gaussian_kernel;Equi;45903;2.1299347281455994e-06;2;0.6527281403541565, 0.8562065362930298, 0.45074519515037537, 0.3481975793838501, 0.5470625162124634;-0.653388500213623, -0.6172242164611816, 1.6263134479522705, 0.17940078675746918, 1.523922085762024;1;
15;5;gaussian_kernel;Equi;24190;2.8312206268310547e-07;2;1.4552397727966309, 6.637283778143654e-11, 0.11252044141292572, -1.5032241834154049e-15, 1.3806935548782349;3.1046619415283203, 0.6186369061470032, 0.5662966966629028, 0.6425371170043945, 2.8770673274993896;1;
15;5;gaussian_kernel;Equi;35787;2.086162567138672e-07;2;-9.399837158641233e-11, 1.8019124269485474, 3.526332147885114e-05, 1.4131779670715332, 2.378020690230187e-05;0.576772928237915, -2.0152084827423096, 0.6062703728675842, -2.5199904441833496, 0.6084661483764648;1;
15;5;gaussian_kernel;Equi;34069;1.4640390872955322e-06;2;0.40398067235946655, 0.41324931383132935, 0.9125548601150513, 1.04951810836792, -2.9869928670653257e-15;1.0924171209335327, 1.2928125858306885, 0.04563454911112785, -0.7428966164588928, 0.7026667594909668;1;
15;5;gaussian_kernel;Equi;49512;5.085021257400513e-07;2;-4.305908754553833e-11, 0.4195970594882965, 0.6941996812820435, 1.4158645868301392, 1.0803003311157227;0.6021588444709778, 1.2497602701187134, 1.9320108890533447, -2.269669532775879, -1.7641839981079102;1;
15;5;gaussian_kernel;Equi;49953;2.0936131477355957e-06;2;0.17375023663043976, 0.6985491514205933, 0.7402486205101013, 0.5788505673408508, 0.45414629578590393;0.5658977031707764, 1.9839844703674316, -1.012642502784729, -0.21221482753753662, 1.3278477191925049;1;
15;5;gaussian_kernel;Equi;45756;9.834766387939453e-07;2;0.32366275787353516, 0.8322251439094543, 0.8457002639770508, 0.554360568523407, 0.457470178604126;0.6624670028686523, 1.7542335987091064, -1.2587577104568481, 0.10744680464267731, 1.4971528053283691;1;
15;5;gaussian_kernel;Equi;49932;4.470348358154297e-07;2;1.1342469453811646, 0.8836869597434998, 0.42979633808135986, 0.46074098348617554, 0.17479301989078522;-0.7848972678184509, -0.11025913804769516, 1.1855467557907104, 1.0767927169799805, -0.6839413046836853;1;
15;5;gaussian_kernel;Equi;17785;9.387731552124023e-07;2;0.24643905460834503, 0.7839564085006714, 7.640527608661168e-29, 1.0234013795852661, 0.7544608116149902;0.6761035919189453, 1.5863113403320312, 0.668914258480072, -0.13093654811382294, 1.3342785835266113;1;
15;5;gaussian_kernel;Equi;40682;5.066394805908203e-07;2;0.47132423520088196, 0.380926251411438, 0.7137727737426758, 0.8349124789237976, 0.7450512647628784;-0.18337735533714294, 0.894500195980072, -0.3882023096084595, -1.3559457063674927, 2.041923761367798;1;
15;5;gaussian_kernel;Equi;49975;9.55536961555481e-07;2;0.8056561946868896, 0.5661891102790833, 0.338338166475296, 0.6853073835372925, 1.6024240255355835;1.4451812505722046, 1.3739324808120728, -0.2502095401287079, -0.6214746236801147, 2.939103841781616;1;
15;5;gaussian_kernel;Equi;48853;1.218169927597046e-06;2;-1.5856306424252365e-15, 0.4609755873680115, 0.4440356194972992, 0.9117869138717651, 1.1159578561782837;0.47505417466163635, 1.1171261072158813, 1.2335638999938965, -0.03253475949168205, -0.7479809522628784;1;
15;5;gaussian_kernel;Equi;44063;1.0734947863966227e-06;2;0.6579999327659607, 1.1518598794937134, 0.4597070813179016, 0.18514004349708557, 1.0265763998031616;-0.6371614933013916, 1.237400770187378, 1.2423421144485474, 0.6488732099533081, -0.2137044072151184;1;
15;5;gaussian_kernel;Equi;38177;2.5480985641479492e-06;2;0.34642040729522705, 0.6265084147453308, 0.5640967488288879, 0.5231569409370422, 0.9766722321510315;1.2040125131607056, -0.6960333585739136, -0.7217735052108765, 1.3042150735855103, -1.5547007322311401;1;
15;5;gaussian_kernel;Equi;10010;5.867332220077515e-07;2;0.4185841977596283, 0.8146989345550537, 1.3657386302947998, 0.7048561573028564, 0.24450738728046417;1.3202016353607178, -0.2801567614078522, 3.201280117034912, -0.43440815806388855, 1.0923048257827759;1;
15;5;gaussian_kernel;Equi;28978;3.2782554626464844e-07;2;0.7292388081550598, 0.944088339805603, 1.3136173486709595, 0.6045620441436768, 0.3924725651741028;1.6763654947280884, -0.32026207447052, 2.9207327365875244, -0.4074680209159851, 0.45834532380104065;1;
15;5;gaussian_kernel;Equi;43471;4.470348358154297e-07;2;0.7361762523651123, 0.6119074821472168, 0.7921467423439026, 0.6026460528373718, 0.36197760701179504;2.1289656162261963, -0.4373452663421631, -1.2476555109024048, 1.3094384670257568, 0.7583964467048645;1;
15;5;gaussian_kernel;Equi;40657;1.341104507446289e-06;2;0.8447016477584839, 4.22126156252034e-09, 0.39492011070251465, 0.6692408323287964, -0.00012935814447700977;1.4291287660598755, 0.628831148147583, 1.0514642000198364, 1.4361985921859741, 0.6262178421020508;1;
15;5;gaussian_kernel;Equi;37348;4.023313522338867e-07;2;0.657855749130249, 1.4241526126861572, 0.9987916946411133, 0.6820451617240906, 0.7038419842720032;2.594863176345825, -1.8785732984542847, -1.7275367975234985, -0.4128129482269287, -0.37410348653793335;1;
15;5;gaussian_kernel;Equi;49588;7.245689630508423e-07;2;0.44635891914367676, 0.5822292566299438, 1.372013807296753, 0.1682841181755066, 1.3374857902526855;1.2144131660461426, -0.7406678795814514, -1.9061964750289917, 1.0979093313217163, 3.1915180683135986;1;
15;5;gaussian_kernel;Equi;47355;6.040936568751931e-07;2;0.5803160071372986, 1.4033164978027344, 0.9239183068275452, 1.522151231765747, 0.6457766890525818;-0.36593183875083923, 3.130451202392578, -0.45184600353240967, -2.2181289196014404, 1.5151288509368896;1;
15;5;gaussian_kernel;Equi;41754;6.854534149169922e-07;2;0.8741458058357239, 0.6107733249664307, 0.30052220821380615, 0.35954731702804565, 0.5825325846672058;-1.2894686460494995, 1.1167601346969604, 1.29582941532135, 1.2667056322097778, 0.2780818045139313;1;
15;5;gaussian_kernel;Equi;48797;4.3213367462158203e-07;2;0.6899914741516113, 0.45781683921813965, 0.8753528594970703, 1.670419454574585, 1.3923587799072266;2.0062813758850098, -0.09788727760314941, -0.2419254630804062, -2.2186338901519775, -2.353482961654663;1;
15;5;gaussian_kernel;Equi;42294;1.1920928955078125e-06;2;0.6231508851051331, 1.1092543601989746, 0.6757708191871643, 1.1395975351333618, 0.4503239691257477;-0.49583762884140015, 1.6277273893356323, 0.4741790294647217, -0.633303165435791, 1.474289059638977;1;
15;5;gaussian_kernel;Equi;49587;4.023313522338867e-07;2;0.5766879916191101, 0.5185734033584595, 0.8395833373069763, 0.543391227722168, 0.7674376368522644;-0.14034360647201538, -0.37386566400527954, -0.9394626617431641, -0.4519062638282776, 2.0977766513824463;1;
15;5;gaussian_kernel;Equi;49324;2.7492642402648926e-06;2;0.31224939227104187, 8.221067598380982e-13, 0.5336339473724365, 0.6094942092895508, 0.30274567008018494;1.0231902599334717, 0.6409064531326294, 1.3298513889312744, -0.7328093647956848, 0.5590702295303345;1;
15;5;gaussian_kernel;Equi;30542;3.986060619354248e-07;2;0.8621428608894348, 0.9022506475448608, 0.46863293647766113, 0.5590091347694397, 0.54693603515625;1.2122540473937988, -0.7030463814735413, 1.4959064722061157, 2.122703790664673, 0.8683481812477112;1;
15;5;gaussian_kernel;Equi;41650;9.937211871147156e-07;2;1.0411205291748047, 0.5658815503120422, 0.4356754422187805, 0.46780192852020264, 0.7574447393417358;-0.8870214819908142, -0.6107949018478394, 1.275059700012207, 1.3142889738082886, -0.19853682816028595;1;
15;5;gaussian_kernel;Equi;48958;2.1383166313171387e-06;2;0.6409111022949219, 0.4841555058956146, 0.5591126084327698, 0.2567189037799835, -5.0828511538592025e-11;-0.6229707598686218, 1.2354861497879028, 1.1567645072937012, 0.8085319995880127, 0.5185550451278687;1;
15;5;gaussian_kernel;Equi;47392;6.705522537231445e-07;2;0.7025766372680664, 0.7582579851150513, 0.5421897172927856, 0.9648542404174805, 0.7204750180244446;-0.2564448416233063, 1.5827057361602783, 1.2972551584243774, -1.1333673000335693, -0.8218044638633728;1;
15;5;gaussian_kernel;Equi;33907;1.2814998626708984e-06;2;0.5165343284606934, -3.854095484712161e-05, 0.5059190988540649, 0.9447467923164368, 0.9789241552352905;0.7897685766220093, 0.5889317393302917, 0.49512866139411926, -0.6972644329071045, 2.0112404823303223;1;
15;5;gaussian_kernel;Equi;47874;2.384185791015625e-07;2;1.6886340310365365e-16, -2.343876759347552e-10, 1.58847177028656, 0.8621159791946411, 1.223426342010498;0.6727665662765503, 0.5967401266098022, -2.05764102935791, -0.3706963360309601, 2.990710973739624;1;
